OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,SHAPEAREA,SHAPELEN
42648,2019,CA,CDF,SLU,EUREKA,00000074,2019/06/08 00:00:00+00,2019/06/08 00:00:00+00,2,,14,11.99846745,6,1,,73478.642485585,1237.08198930443
42649,2019,CA,CDF,SLU,HELIOS,00007412,2019/06/07 00:00:00+00,2019/06/07 00:00:00+00,2,"Electrical, possible damaged solar panels",,0.81298244,1,1,,4959.59365505,312.619041527094
42650,2019,CA,CDF,SLU,BITTER,00007568,2019/06/10 00:00:00+00,2019/06/10 00:00:00+00,10,,,73.9311676,6,1,,453390.21517319,5381.84060244612
42651,2019,CA,CDF,SLU,MCMILLIAN,00007684,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,2,Harrow Bed Striking a Rock,,1763.82055664,1,1,,10840202.4843486,19800.6714623518
42652,2019,CA,CDF,SLU,SADDLE BACK,00007935,2019/06/17 00:00:00+00,2019/06/17 00:00:00+00,15,,,4.2865448,1,1,,26373.290105835,831.513390293222
42653,2019,CA,CDF,SLU,BUENA,00008487,2019/06/28 00:00:00+00,2019/06/28 00:00:00+00,8,,,1.67193794,6,1,,10275.68502437,491.662839426748
42654,2019,CA,CDF,SLU,O'DONOVAN,00008331,2019/06/25 00:00:00+00,2019/06/25 00:00:00+00,10,(Possible) Item dragging from moving vehicle.,,10.8773737,1,1,,66502.082671525,1858.93909077653
42655,2019,CA,CDF,SLU,TOPAZ,00008211,2019/06/23 00:00:00+00,2019/06/23 00:00:00+00,2,Electrical,,47.88950348,1,1,,292175.372858175,2348.38315064846
42656,2019,CA,CDF,SLU,DOMINGUEZ,00007770,2019/06/14 00:00:00+00,2019/06/14 00:00:00+00,14,Possible Spont. Combust of Planter (per P3428),,15.18174267,1,1,,92404.282992955,1693.44623426634
42657,2019,CA,CDF,SLU,GLADE,00009037,2019/07/09 00:00:00+00,2019/07/09 00:00:00+00,2,power tool cutting material ignited grass,,5.21804953,1,1,,31776.97873557,1033.40984806806
42658,2019,CA,CDF,SLU,GILLIS,00008993,2019/07/08 00:00:00+00,2019/07/08 00:00:00+00,2,Accidental mowing,,977.14105225,1,1,,5998349.18339835,14357.493358456
42659,2019,CA,CDF,SLU,BELMONT,00007006,2019/05/29 00:00:00+00,2019/05/29 00:00:00+00,1,,,832.63604736,6,1,,5070249.03074598,9799.50165860587
42660,2019,CA,CDF,SLU,PLANT,00011228,2019/08/21 00:00:00+00,2019/08/21 00:00:00+00,10,,,22.36233521,1,1,,137620.081151355,1650.86154882988
42661,2019,CA,CDF,SLU,RANCH,00011846,2019/09/02 00:00:00+00,2019/09/02 00:00:00+00,10,Smoldering Object (Vehicle),,4.67843676,1,1,,28787.24102005,1088.94680936457
42662,2019,CA,CDF,SLU,TRACY,00006901,2019/05/27 00:00:00+00,2019/05/27 00:00:00+00,2,Electrical Power,,38.4261055,6,1,,234426.730949885,1962.12331209405
42663,2019,CA,CDF,SLU,THOMPSON,00099803,2019/07/24 00:00:00+00,2019/07/24 00:00:00+00,4,Cooking fire of a homeless person,,89.01712036,1,1,,537975.1890479,4075.85329216938
42664,2019,CA,CDF,SLU,BELMONT,00013026,2019/09/26 00:00:00+00,2019/09/26 00:00:00+00,2,Accidental machinery spark,,5.91166735,6,1,,35996.00224597,802.486496766156
42665,2019,CA,CDF,SLU,BELMONT,00014775,2019/10/31 00:00:00+00,2019/10/31 00:00:00+00,2,Accidental machinery spark,,0.31363985,1,1,,1909.63260962,179.460824406797
42666,2019,CA,BLM,CND,PINENUT,00001410,2019/07/23 00:00:00+00,2019/07/24 00:00:00+00,1,,12.4,12.44425011,1,1,,82360.08273048,1453.77499864913
42667,2019,CA,BLM,NOD,W-1 MCDONALD,00004382,2019/08/08 00:00:00+00,2019/08/12 00:00:00+00,1,,1020,1020.32507324,7,1,,7250457.4043741,23270.5288632046
42668,2019,CA,BLM,NOD,COPPER,00005168,2019/09/09 00:00:00+00,2019/09/12 00:00:00+00,1,,20.2,20.231287,1,1,,144188.146311125,2425.04243253577
42669,2019,CA,BLM,CDD,92ND,00009831,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,14,,34.4,30.28638458,1,1,,180888.530772725,3894.14436593862
42670,2019,CA,BLM,CDD,DALE,00009277,2019/06/02 00:00:00+00,2019/06/02 00:00:00+00,10,,14,14.69957829,1,1,,88212.086656585,1788.61748433264
42671,2019,CA,BLM,CDD,DUNHAM,00004479,2019/03/13 00:00:00+00,2019/03/16 00:00:00+00,14,,47,30.28639412,1,1,,174945.30613168,3697.00418700215
42672,2019,CA,BLM,CDD,TRAM,00013416,2019/08/22 00:00:00+00,2019/08/25 00:00:00+00,14,,22,22.70014191,1,1,,133558.91981789,2034.17044646121
42673,2019,CA,BLM,CND,SODA,00000902,2019/06/08 00:00:00+00,2019/06/11 00:00:00+00,14,CALFIRE  Inc # 07474,18.7,18.74578285,1,1,,114045.91948937,1789.88232116184
42674,2019,CA,BLM,CDD,18,00012412,2019/07/31 00:00:00+00,2019/08/01 00:00:00+00,4,,13.5,16.13496971,1,1,,96301.551287,2561.64736534027
42675,2019,CA,BLM,NOD,HORSE,00005819,2019/10/13 00:00:00+00,2019/10/16 00:00:00+00,1,,54.7,54.57251358,2,1,,381618.040313965,4713.97749327862
42676,2019,CA,BLM,NOD,HORSE,00004779,2019/08/24 00:00:00+00,2019/08/26 00:00:00+00,1,,130,123.0512619,7,1,,863653.717324555,5835.27501637643
42677,2019,CA,BLM,NOD,R1 JUNIPER,00004357,2019/08/07 00:00:00+00,2019/08/11 00:00:00+00,1,,130,130.14068604,7,1,,922279.92974587,5171.72679048863
42678,2019,CA,BLM,NOD,R2 RAVEN,00004364,2019/08/07 00:00:00+00,2019/08/13 00:00:00+00,1,,11,10.84657764,1,1,,76714.22590723,1582.33793590385
42679,2019,CA,BLM,NOD,R1 RANCH,00004869,2019/08/28 00:00:00+00,2019/09/04 00:00:00+00,1,,3343,3379.28613281,7,1,,23743970.3143478,38715.9099422615
42680,2019,CA,BLM,NOD,R4 RAILROAD,00004442,2019/08/10 00:00:00+00,2019/08/13 00:00:00+00,1,,24.1,24.1059742,7,1,,169542.073826365,2574.60026242332
42681,2019,CA,BLM,NOD,R3 RYE PATCH,00004067,2019/07/26 00:00:00+00,2019/07/28 00:00:00+00,1,,14,14.1484623,1,1,,99687.082662115,2203.7265495412
42682,2019,CA,BLM,NOD,R6 CREEK,00005099,2019/09/06 00:00:00+00,2019/09/13 00:00:00+00,1,,257,66.47962189,7,1,,469182.09208606,2935.46734232432
42683,2019,CA,BLM,NOD,R2 SNOWSTORM,00003033,2019/06/13 00:00:00+00,2019/06/19 00:00:00+00,1,,23.7,23.71169472,1,1,,166672.916564205,2714.53110881608
42684,2019,CA,BLM,NOD,SNOWSTORM,00003618,2019/07/05 00:00:00+00,2019/07/21 00:00:00+00,1,,263,264.2746582,7,1,,1857302.6792092,6534.3362939111
42685,2019,CA,BLM,CCD,AIRPORT 2,00030394,2019/07/15 00:00:00+00,2019/07/16 00:00:00+00,14,"Pulled from EGP REST Service, human caused",21.5,21.48666,8,1,,143105.340359675,2314.31841621287
42686,2019,CA,BLM,CCD,LONG VALLEY,00030580,2019/08/24 00:00:00+00,2019/08/26 00:00:00+00,14,WFDSS,2438,2438.54248047,8,1,,16778182.9801178,30802.1398549995
42687,2019,CA,CCO,LAC,LAKE 2,,2019/08/02 00:00:00+00,2019/08/02 00:00:00+00,,,,1.00644517,,1,,5964.50241883,273.978054173355
42688,2019,CA,USF,SNF,HALF,00000449,2019/06/19 00:00:00+00,2019/06/29 00:00:00+00,1,,9,8.95127201,1,1,,57453.769099515,1240.94613041103
42690,2019,CA,USF,INF,COW,00001435,2019/07/25 00:00:00+00,2019/11/21 00:00:00+00,1,,2025,1875.98815918,1,1,,11708995.6877396,19277.0241286571
42692,2019,CA,USF,INF,JORDAN,00000903,2019/06/09 00:00:00+00,2019/08/16 00:00:00+00,1,,593,590.9152832,1,1,,3681666.46350374,14086.3699932655
42693,2019,CA,USF,ANF,LOWE,00003722,2019/09/22 00:00:00+00,2019/09/27 00:00:00+00,7,,10.5,10.50961018,3,1,,62352.173620195,1017.18166369442
42694,2019,CA,USF,ANF,FIVE,00002931,2019/08/03 00:00:00+00,2019/08/09 00:00:00+00,2,,156,156.395401,3,1,,936738.75358317,5294.76082567047
42695,2019,CA,USF,KNF,COMMUNITY,00005782,2019/07/27 00:00:00+00,2019/08/07 00:00:00+00,2,,35,12.05999947,3,1,,88015.64400813,1400.38290040301
42696,2019,CA,USF,KNF,KIDDER 2,00007099,2019/09/05 00:00:00+00,2019/11/12 00:00:00+00,1,,207,226.87348938,3,1,,1638308.48645121,9265.64535924038
42697,2019,CA,USF,KNF,LIME,00007074,2019/09/05 00:00:00+00,2019/12/03 00:00:00+00,1,,1872,1873.93713379,3,1,,13684757.1039737,26282.6431882317
42698,2019,CA,USF,KNF,LUMGREY,00004596,2019/06/17 00:00:00+00,2019/07/17 00:00:00+00,2,,207,186.431427,8,1,,1361316.2304388,10040.4131791034
42699,2019,CA,USF,KNF,TREE,00005781,2019/07/27 00:00:00+00,2019/08/06 00:00:00+00,2,,83,100.20092773,3,1,,731032.06424835,3752.02242908724
42700,2019,CA,USF,KNF,UKONOM,00007079,2019/09/05 00:00:00+00,2019/10/24 00:00:00+00,1,,12,12.07237911,8,1,,87390.641153285,2122.21528190506
42701,2019,CA,USF,KNF,BAR,00007431,2019/09/17 00:00:00+00,2019/10/30 00:00:00+00,9,,91,91.71294403,8,1,,667198.884291945,6322.82896896398
42702,2019,CA,USF,LPF,MILL,00001678,2019/07/30 00:00:00+00,2019/09/02 00:00:00+00,9,,311,321.53875732,1,1,,1992600.15264599,7506.35015056987
42703,2019,CA,USF,LPF,RANCH,00002348,2019/10/01 00:00:00+00,2019/10/10 00:00:00+00,2,,50,55.30641937,1,1,,335857.94612835,3353.77634974453
42704,2019,CA,USF,LPF,RANGE,00001664,2019/07/29 00:00:00+00,2019/08/05 00:00:00+00,9,,100,99.08305359,1,1,,594398.31817353,3469.40715682373
42705,2019,CA,USF,LPF,OAK FLAT,00000992,2019/05/25 00:00:00+00,2019/08/27 00:00:00+00,9,,30.1,30.35799026,1,1,,181619.15751926,2420.34830030317
42706,2019,CA,USF,LPF,SNAIL,00002048,2019/09/01 00:00:00+00,2019/09/13 00:00:00+00,2,,279,251.79249573,1,1,,1511326.42816703,7439.21487254238
42707,2019,CA,USF,LPF,CAVE,00002908,2019/11/25 00:00:00+00,2019/12/14 00:00:00+00,7,,3126,3125.90551758,1,1,,18664766.9282032,38512.2135101695
42708,2019,CA,USF,MDF,FORK,00000753,2019/08/30 00:00:00+00,2019/10/29 00:00:00+00,1,,80,71.18898773,1,1,,512912.45508337,3466.59455196867
42709,2019,CA,USF,MDF,GOOSE2,00000442,2019/07/17 00:00:00+00,2019/08/21 00:00:00+00,1,,128,132.08885193,1,1,,965927.580864165,4329.81473518587
42712,2019,CA,USF,MDF,FOX,00000727,2019/08/28 00:00:00+00,2019/09/03 00:00:00+00,1,,13.15783936,13.15923691,6,1,,94263.704273175,1260.99363417478
42713,2019,CA,USF,MDF,MCGINTY,00000733,2019/08/29 00:00:00+00,2019/09/17 00:00:00+00,1,,28.5,26.80899048,1,1,,194945.985908,2409.68704122511
42714,2019,CA,USF,MDF,NORTH,00000738,2019/08/29 00:00:00+00,2019/09/09 00:00:00+00,1,,27.7,28.25828552,1,1,,205238.843411225,3171.69994032626
42715,2019,CA,USF,MDF,TELEPHONE,00000762,2019/08/31 00:00:00+00,2019/09/08 00:00:00+00,1,,25,25.45599747,1,1,,185085.39245105,3007.15382838665
42716,2019,CA,USF,MNF,HAYNES,00000246,2019/06/16 00:00:00+00,2019/09/23 00:00:00+00,1,,23,23.59244347,8,1,,163223.15564879,2273.09216802586
42717,2019,CA,USF,MNF,HENTHORNE,00000485,2019/09/05 00:00:00+00,2019/10/31 00:00:00+00,1,,244,244.66500854,8,1,,1689676.26604701,8372.44486482823
42718,2019,CA,USF,MNF,EAST,00000241,2019/09/05 00:00:00+00,2019/09/23 00:00:00+00,1,,410,400.73284912,8,1,,2773247.19117136,11352.4712913686
42719,2019,CA,USF,MDF,GOOSE,00000059,2019/03/14 00:00:00+00,2019/04/01 00:00:00+00,1,,21,22.74746132,6,1,,166751.308937325,1752.41485892713
42720,2019,CA,CDF,BDU,HILLSIDE,00017550,2019/10/31 00:00:00+00,2019/11/05 00:00:00+00,9,,173,172.79083252,1,1,,1024331.00806192,7788.93353941774
42721,2019,CA,USF,BDF,BAUTISTA,00014540,2019/09/15 00:00:00+00,2019/09/23 00:00:00+00,2,,167,166.25907898,1,1,,973212.738755075,6209.09136050921
42722,2019,CA,USF,SQF,RIVER,00002443,2019/10/18 00:00:00+00,2019/10/20 00:00:00+00,9,,29,29.2196064,6,1,,178695.55551981,2136.74284057297
42723,2019,CA,USF,SQF,CATTLE,00002317,2019/10/05 00:00:00+00,2019/10/15 00:00:00+00,9,,92,92.24608612,6,1,,563887.35196677,3109.94650612518
42724,2019,CA,USF,SQF,BALD,00000989,2019/06/17 00:00:00+00,2019/07/22 00:00:00+00,1,,22,22.09720993,6,1,,137177.416348525,1450.07838270955
42725,2019,CA,USF,SQF,SCHAEFFER,00002089,2019/09/08 00:00:00+00,2019/12/06 00:00:00+00,1,,295,287.17837524,6,1,,1781151.69362928,5904.23209465841
42726,2019,CA,USF,SQF,BRODER,00001708,2019/08/08 00:00:00+00,2019/11/25 00:00:00+00,1,,328,328.05444336,6,1,,2041039.15277341,13268.0286620932
42727,2019,CA,USF,SQF,LOST,00000990,2019/06/18 00:00:00+00,2019/07/29 00:00:00+00,1,,122,121.29369354,6,1,,752677.19223696,3737.5637532808
42728,2019,CA,USF,SHF,BRADLEY,00000359,2019/05/08 00:00:00+00,2019/05/17 00:00:00+00,5,,13,12.59624863,8,1,,90173.161876725,1726.31211767746
42729,2019,CA,USF,SHF,CAPTAIN,00000724,2019/07/04 00:00:00+00,2019/07/14 00:00:00+00,9,,18,17.79216003,1,1,,126058.087555555,1662.25569553711
42730,2019,CA,USF,SHF,CUTTHROAT,00001208,2019/09/05 00:00:00+00,2019/09/12 00:00:00+00,1,,18,17.78256226,3,1,,125530.322708025,1746.66952587349
42731,2019,CA,USF,SHF,EAGLE,00001548,2019/11/16 00:00:00+00,2019/12/02 00:00:00+00,9,,11,10.58598232,1,1,,75647.006933135,1647.89668794953
42732,2019,CA,USF,SHF,MIDDLE,00001196,2019/09/05 00:00:00+00,2019/12/03 00:00:00+00,1,,1339,1339.59545898,8,1,,9492952.6166285,20069.2416821788
42733,2019,CA,USF,SHF,RAMSHORN,00001217,2019/09/05 00:00:00+00,2019/10/05 00:00:00+00,1,,287,286.95834351,3,1,,2050497.98382047,8250.45828412241
42735,2019,CA,USF,TNF,SUGAR,00000267,2019/05/10 00:00:00+00,2019/05/27 00:00:00+00,1,,65.5,64.90493011,1,1,,436922.91128998,3942.81929057553
42736,2019,CA,USF,TNF,SIERRA 2,00001305,2019/10/13 00:00:00+00,2019/12/17 00:00:00+00,9,,20.4,20.31681633,1,1,,137280.35995876,1841.93830340839
42737,2019,CA,USF,STF,ROCK,00001925,2019/11/03 00:00:00+00,2019/11/26 00:00:00+00,4,,10,9.93288994,1,1,,65421.819508495,1387.01503514083
42738,2019,CA,USF,STF,ROSASCO,00001355,2019/05/23 00:00:00+00,2019/12/02 00:00:00+00,9,,731,732.40032959,6,1,,4783220.46621945,11395.9966306544
42739,2019,CA,USF,STF,RUSHING,00002012,2019/11/19 00:00:00+00,2019/12/02 00:00:00+00,9,,7.5,7.90354586,1,1,,51727.042637395,1397.04346780929
42740,2019,CA,USF,PNF,WEST,00001438,2019/09/17 00:00:00+00,2019/12/01 00:00:00+00,1,,89,88.80356598,1,1,,608267.91302878,5678.7332280393
42741,2019,CA,USF,PNF,DIXIE,00001344,2019/09/05 00:00:00+00,2019/09/22 00:00:00+00,1,,16.5,16.53278732,1,1,,113877.88137202,2286.63620774869
42742,2019,CA,USF,PNF,GRIZZLEY TUNNEL,00001434,2019/09/16 00:00:00+00,2019/09/22 00:00:00+00,1,,0.1,5.56223345,1,1,,38246.145434305,894.013904488017
42743,2019,CA,USF,PNF,MEADOW,00000576,2019/06/11 00:00:00+00,2019/08/12 00:00:00+00,1,,47,46.80063248,1,1,,322921.548889845,3394.80173890184
42744,2019,CA,USF,PNF,SNAKE,00000644,2019/06/21 00:00:00+00,2019/07/02 00:00:00+00,1,,8.3,8.89715767,1,1,,61413.26431527,1544.9864644758
42746,2019,CA,USF,PNF,CREEK,00001833,2019/11/21 00:00:00+00,2019/12/06 00:00:00+00,1,,74,73.55267334,1,1,,508493.28864307,4212.40670316055
42747,2019,CA,USF,SRF,VAN DUZEN,00000614,2019/08/18 00:00:00+00,2019/08/25 00:00:00+00,7,,22.9,21.87162399,1,1,,152470.81489848,2174.98680037075
42748,2019,CA,USF,ENF,CAPLES,00030945,2019/10/10 00:00:00+00,2019/12/10 00:00:00+00,5,,3444,3441.76611328,1,1,,22905082.0418511,39373.860305166
42750,2019,CA,CDF,RRU,HILL,00139654,2019/10/30 00:00:00+00,2019/11/02 00:00:00+00,14,WFDSS,494,435.95120239,8,1,,2574850.02202371,13866.2877306997
42751,2019,CA,USF,SNF,BOWLER,00000721,2019/07/22 00:00:00+00,2019/08/01 00:00:00+00,1,,36,36.58764648,1,1,,235726.68057822,2730.82971246266
42752,2019,CA,CCO,LAC,TICK,,2019/10/24 00:00:00+00,2019/10/31 00:00:00+00,14,"WFDSshape from GEOMAC, dat from CAL FIRE webS",4615,4581.73925781,3,1,,27336078.7455194,59174.7200961268
42753,2019,CA,NPS,LNP,RED,00004540,2019/08/14 00:00:00+00,2019/11/27 00:00:00+00,1,,,36.58359146,8,2,,256263.139620845,3036.82213686756
42754,2019,CA,NPS,GNP,MUIR 2,00001925,2019/10/24 00:00:00+00,2019/10/26 00:00:00+00,10,,,55.84443665,1,1,,363349.58336634,3250.82314062763
42755,2019,CA,LRA,,HOLLYWOOD HILLS,00000725,2019/06/09 00:00:00+00,2019/06/09 00:00:00+00,14,,,1.00672483,8,1,,5968.025049325,274.05894784643
42756,2019,CA,LRA,,PALERMO,,2019/08/13 00:00:00+00,2019/08/13 00:00:00+00,14,,,1.81622219,8,1,,10741.138296085,689.167979480255
42757,2019,CA,LRA,,SWEETWATER,,2019/08/30 00:00:00+00,2019/08/30 00:00:00+00,14,,,17.72472763,8,1,,104740.856910715,1587.26495151743
42758,2019,CA,NPS,SMP,WENDY,00000558,2019/10/10 00:00:00+00,2019/10/14 00:00:00+00,14,FRA Supression by VCFD County #82061,,80.32769775,1,1,,475817.94025673,3685.38674406244
42763,2019,CA,NPS,MNP,STAR,00013598,,,14,,,66.58718109,8,1,,405174.12308852,4777.04267189426
42785,2017,CA,CCO,LAC,TOPANGA,00191835,2017/06/29 00:00:00+00,2017/07/02 00:00:00+00,14,,55,20.00055313,7,1,,118210.69259204,2543.8416905983
42787,2018,CA,CCO,LAC,PICO,00221025,2018/07/23 00:00:00+00,2018/07/24 00:00:00+00,14,,128,111.35356903,7,1,,663352.4822491,6399.92933175196
42789,2019,CA,LRA,LDF,PALISADES 2,00000580,2019/10/21 00:00:00+00,2019/10/21 00:00:00+00,14,,,45.09487534,7,1,,266559.280029085,2935.43326083786
42790,2019,CA,LRA,LDF,GETTY,00001583,2019/10/28 00:00:00+00,2019/11/05 00:00:00+00,11,"Event Stand Perims, branches blew into powerline",745,552.63317871,7,1,,3269037.86064885,21590.3489548564
42791,2019,CA,LRA,,OAK,,2019/10/28 00:00:00+00,2019/10/28 00:00:00+00,14,IRWIN_ID = {2B5323E9-30FB-4ADC-8498-484BDB6D937F},,10.82971191,7,1,,64149.79323553,1654.9374479773
42792,2019,CA,CCO,LAC,MUREAU,,2019/10/30 00:00:00+00,2019/10/30 00:00:00+00,14,,,5.90039968,7,1,,34952.73688449,963.071018840695
42793,2019,CA,LRA,LDF,BARHAM,00000845,2019/11/09 00:00:00+00,2019/11/10 00:00:00+00,14,LACFD 0845,,72.6342926,4,1,,430190.94246565,5393.34937926153
42794,2020,CA,CCO,LAC,VISTA,00172557,2020/06/12 00:00:00+00,2020/06/12 00:00:00+00,14,,19,16.15369225,4,1,,95632.807656715,3240.06921410519
42795,2020,CA,CCO,VNC,KUEHNER 2,00053983,2020/07/07 00:00:00+00,2020/07/07 00:00:00+00,14,,19.5,22.42503166,4,1,,133219.24275947,2186.40052025983
42796,2020,CA,CCO,VNC,COCHRAN,0055744,2020/07/12 00:00:00+00,2020/07/12 00:00:00+00,14,,8.9,6.8602562,4,1,,40761.77104381,1269.3271839538
42797,2020,CA,CCO,LAC,PEAK,00238836,2020/08/11 00:00:00+00,2020/08/11 00:00:00+00,10,,27.3,26.72971344,7,1,,158808.435387725,1872.92443606758
42798,2020,CA,CCO,LAC,ROCK POOL,00244876,2020/08/16 00:00:00+00,2020/08/17 00:00:00+00,14,,92,92.71666718,7,1,,548603.21902878,4264.61092841689
42799,2020,CA,CCO,LAC,WAVE,00307499,2020/10/10 00:00:00+00,2020/10/10 00:00:00+00,14,,5,5.20585871,4,1,,30752.683979835,1214.28639974117
42800,2021,CA,CDF,BDU,CALVERT,00000573,2021/03/01 08:00:00+00,2021/03/01 08:00:00+00,18,"197ac w/in project,73 out of proj, INC_NUM needs 8",270,257.83227539,1,1,,1638694.43011943,10145.6694378515
42801,2021,CA,LRA,SKU,MEISS,00002480,2021/04/05 07:00:00+00,2021/04/05 07:00:00+00,5,,21.88,21.86377335,1,1,,159533.55865,2282.70245242545
42802,2021,CA,LRA,SKU,REFUGE,00002246,2021/03/27 07:00:00+00,2021/03/29 07:00:00+00,18,,874,873.39172363,1,1,,6392786.80210002,12370.0851729245
42803,2021,CA,CDF,CZU,BONNY COMPLEX,00000468,2021/01/19 00:00:00+00,2021/01/22 00:00:00+00,9,,20.31,20.30735588,7,1,,129374.666576855,2331.54648285196
42804,2021,CA,CDF,CZU,FREEDOM,00000489,2021/01/19 00:00:00+00,2021/01/22 00:00:00+00,11,,37,33.25922394,1,1,,211295.870597785,4130.55441001024
42805,2021,CA,CDF,CZU,PANTHER RIDGE,00000490,2021/01/19 00:00:00+00,2021/01/22 00:00:00+00,11,,19.7,19.72582245,1,1,,126036.84276418,2212.69514598914
42806,2021,CA,CDF,CZU,CHINA,00000508,2021/01/19 00:00:00+00,2021/01/21 00:00:00+00,9,,22,21.9368763,1,1,,140121.78797379,2424.06993896054
42807,2021,CA,CDF,CZU,BUTANO,00000512,2021/01/19 00:00:00+00,2021/01/21 00:00:00+00,1,,170,169.86882019,7,1,,1086456.98817027,5329.48883142392
42808,2021,CA,CDF,CZU,BLOOM,00000517,2021/01/19 00:00:00+00,2021/01/21 00:00:00+00,9,,8.26,8.6110754,1,1,,54969.954136545,1321.45404080636
42809,2021,CA,CDF,BTU,GUNNISON,00005834,2021/05/08 07:00:00+00,2021/05/12 07:00:00+00,2,,548,548.99371338,1,1,,3775210.88010003,10415.3817753226
42810,2021,CA,LRA,BDU,FARMINGTON,00007748,2021/06/09 07:00:00+00,2021/06/11 07:00:00+00,14,,249,248.61753845,2,1,,1481024.22735354,9309.88025271464
42811,2021,CA,CDF,MEU,TURNOUT,00004952,2021/04/18 00:00:00+00,2021/04/25 00:00:00+00,18,,200,191.65130615,1,1,,1287947.59496253,11247.1127669156
42812,2021,CA,CDF,MEU,KIRK,00007806,2021/06/21 00:00:00+00,2021/06/22 00:00:00+00,9,,23,23.0554142,1,1,,155760.006270225,2163.52317024624
42813,2021,CA,CDF,MEU,TOMKI,00006427,2021/05/21 00:00:00+00,2021/05/24 00:00:00+00,14,,18,18.17298889,1,1,,123207.031993775,2539.83368809715
42814,2021,CA,CDF,LMU,ROUND,00003037,2021/06/08 07:00:00+00,2021/06/08 07:00:00+00,14,,1,1.69981325,1,1,,11905.721692655,611.304570082955
42815,2021,CA,CDF,LMU,1-4 BIZZ,00003403,2021/06/23 07:00:00+00,2021/06/25 07:00:00+00,1,,15,13.89516735,1,1,,97056.52367926,1569.62766428047
42816,2021,CA,CDF,LMU,4-3 PUMA,00003442,2021/06/24 07:00:00+00,2021/06/25 07:00:00+00,1,,133,132.48657227,1,1,,958271.477000035,6023.27570534446
42817,2021,CA,CDF,SKU,BESWICK,00005176,2021/06/28 07:00:00+00,2021/07/03 07:00:00+00,14,,118,118.00338745,1,1,,862439.533199945,7735.89314748776
42818,2021,CA,CDF,SKU,BROWNELL,00002683,2021/04/13 07:00:00+00,2021/04/13 07:00:00+00,5,,4.23,4.15118551,1,1,,30385.981800025,1084.37911362235
42819,2021,CA,CDF,SKU,HOVEY,00003282,2021/05/05 07:00:00+00,2021/05/05 07:00:00+00,5,,4.75,4.76710653,1,1,,34676.99765001,909.090361277021
42820,2021,CA,CDF,SKU,MARY,00002959,2021/04/22 07:00:00+00,2021/04/22 07:00:00+00,18,,4.16,4.05957365,1,1,,29278.50405,994.964289019493
42821,2021,CA,CDF,SKU,MEAMBER,00004142,2021/05/30 07:00:00+00,2021/05/30 07:00:00+00,5,,2.34,2.30064344,1,1,,16686.004199975,586.983607241832
42822,2021,CA,CDF,SKU,RANCH,00003333,2021/05/05 07:00:00+00,2021/05/05 07:00:00+00,5,,1.83,1.67855287,1,1,,12076.00729998,594.355545333662
42823,2021,CA,CDF,SCU,STUHR,00004064,2021/06/05 07:00:00+00,2021/06/05 07:00:00+00,9,,21.6,21.63566208,1,1,,138728.327338195,1600.12990133234
42824,2021,CA,CDF,SCU,PASEO,00004612,2021/06/25 07:00:00+00,2021/06/25 07:00:00+00,2,,37.55,37.56758118,1,1,,239502.04719914,3190.05122444891
42825,2021,CA,CDF,SCU,DIABLO,00005106,2021/07/11 07:00:00+00,2021/07/11 07:00:00+00,14,,128,127.65895844,2,1,,828774.72989524,5690.56147150733
42826,2021,CA,LRA,SCU,PIERCY,00004308,2021/06/14 07:00:00+00,2021/06/14 07:00:00+00,14,,39.66,39.47498703,1,1,,252569.768602725,2560.51203476518
42827,2021,CA,CDF,SCU,KIRKER,00004875,2021/07/04 07:00:00+00,2021/07/04 07:00:00+00,10,,83.03,83.55168915,1,1,,545069.579363715,4400.70592722542
42828,2021,CA,CDF,HUU,HARRIS,00006479,2021/07/06 00:00:00+00,2021/07/06 00:00:00+00,14,,16,16.39772987,1,1,,113554.91360674,1504.07813846805
42829,2021,CA,USF,MDF,GULCH,00004685,2021/08/12 07:00:00+00,2021/08/13 07:00:00+00,1,,11,52.5130806,1,,,377430.842685835,2460.31660000002
42830,2021,CA,CDF,BDU,ABERDEEN,00014481,2021/10/05 07:00:00+00,2021/10/08 07:00:00+00,14,,45.5,45.55230331,1,1,,289918.09863595,3357.53002905597
42831,2021,CA,CDF,TGU,CANNON,00008356,2021/07/14 00:00:00+00,2021/07/14 00:00:00+00,7,,43,43.34169769,1,1,,301282.18873755,2611.59010907393
42832,2021,CA,CDF,TGU,FORK,00008487,2021/07/17 00:00:00+00,2021/07/17 00:00:00+00,9,REFRACTION,41,40.8263588,1,1,,281808.66621755,3066.32921545705
42833,2021,CA,CDF,SHU,HIDING,00008125,2021/08/01 07:00:00+00,2021/08/02 07:00:00+00,2,,41.5,41.50576401,1,1,,290559.974149065,3147.13163945021
42834,2021,CA,CDF,SHU,CREEKSIDE,00007277,2021/07/12 07:00:00+00,2021/07/13 07:00:00+00,9,,23.23,23.22825432,1,1,,162162.302319595,2484.78533626815
